2021-03-03 23:55:04,b'FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt b\xe2\x80\xa6 https://t.co/vIWnSxeXUa'
2021-03-03 23:55:00,"b'RT @SocialistMMA: @MMFlint Liberals be like, ""Black Lives Matter unless they live in a red state""'"
2021-03-03 23:54:34,"b""@Shakeer46480136 @common I tried to get a hold of black lives matter and I couldn't even find them."""
2021-03-03 23:54:29,b'RT @jaylynnandrus23: I cannot stop reading this... white privilege is real and Black Lives Matter'
2021-03-03 23:54:12,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:54:01,"b""RT @theblaze: 'Where is all that money going?' Michael Brown's father says Black Lives Matter abandoned Ferguson activists, demands $20 mil\xe2\x80\xa6"""
2021-03-03 23:53:53,b'black lives matter is helpful'
2021-03-03 23:53:50,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:53:40,b'RT @x0_kels: FRIENDLY REMINDER: BLACK LIVES STILL MATTER &amp; MASK ARE STILL NEEDED.'
2021-03-03 23:53:37,"b'RT @SocialistMMA: @MMFlint Liberals be like, ""Black Lives Matter unless they live in a red state""'"
2021-03-03 23:53:25,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:53:20,b'RT @MarkDice: Probably because Black Lives Matter events are synonymous with leaving local businesses in flames and police officers in hosp\xe2\x80\xa6'
2021-03-03 23:53:13,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:53:13,"b""RT @szarifeth: Black Lives still Matter. Don't forget."""
